Subject,Channel,Band,Correlation,P_Value
10,F3,Aperiodic_Exponent,0.065314,0.312611
10,F7,Aperiodic_Exponent,0.000641,0.992100
10,FC5,Aperiodic_Exponent,0.005374,0.933862
10,FC1,Aperiodic_Exponent,-0.023549,0.716061
10,C3,Aperiodic_Exponent,-0.114838,0.075177
10,T7,Aperiodic_Exponent,-0.160978,0.012335
10,CP5,Aperiodic_Exponent,0.062586,0.333300
10,CP1,Aperiodic_Exponent,-0.108758,0.092066
10,Pz,Aperiodic_Exponent,0.050198,0.437910
10,P3,Aperiodic_Exponent,-0.008844,0.891357
10,P7,Aperiodic_Exponent,0.008265,0.898427
10,O1,Aperiodic_Exponent,0.022947,0.723017
10,Oz,Aperiodic_Exponent,0.123347,0.055850
10,O2,Aperiodic_Exponent,0.180730,0.004888
10,P4,Aperiodic_Exponent,0.186675,0.003632
10,P8,Aperiodic_Exponent,0.053677,0.406790
10,CP6,Aperiodic_Exponent,0.207485,0.001197
10,CP2,Aperiodic_Exponent,0.047709,0.460994
10,Cz,Aperiodic_Exponent,0.117219,0.069288
10,C4,Aperiodic_Exponent,0.103294,0.109710
10,T8,Aperiodic_Exponent,0.118039,0.067350
10,FC6,Aperiodic_Exponent,0.173498,0.006936
10,FC2,Aperiodic_Exponent,0.171346,0.007678
10,F4,Aperiodic_Exponent,0.173530,0.006925
10,F8,Aperiodic_Exponent,0.146827,0.022614
10,Fp2,Aperiodic_Exponent,0.176098,0.006125
10,AF7,Aperiodic_Exponent,0.024376,0.706535
10,AFz,Aperiodic_Exponent,0.086539,0.180580
10,F1,Aperiodic_Exponent,-0.004181,0.948520
10,F5,Aperiodic_Exponent,0.030799,0.634250
10,FT7,Aperiodic_Exponent,-0.061411,0.342472
10,FC3,Aperiodic_Exponent,-0.043669,0.499854
10,C1,Aperiodic_Exponent,0.041528,0.521129
10,C5,Aperiodic_Exponent,-0.000636,0.992164
10,TP7,Aperiodic_Exponent,0.004397,0.945858
10,P1,Aperiodic_Exponent,-0.113025,0.079926
10,P5,Aperiodic_Exponent,0.099015,0.125301
10,PO7,Aperiodic_Exponent,0.050233,0.437591
10,PO3,Aperiodic_Exponent,0.019126,0.767689
10,POz,Aperiodic_Exponent,0.076177,0.238736
10,PO4,Aperiodic_Exponent,0.093719,0.146907
10,PO8,Aperiodic_Exponent,0.014319,0.824984
10,P6,Aperiodic_Exponent,0.051602,0.425192
10,P2,Aperiodic_Exponent,0.100857,0.118391
10,CPz,Aperiodic_Exponent,0.072971,0.259141
10,TP8,Aperiodic_Exponent,0.103723,0.108236
10,C6,Aperiodic_Exponent,0.114191,0.076844
10,C2,Aperiodic_Exponent,0.132478,0.039880
10,FC4,Aperiodic_Exponent,0.169499,0.008370
10,FT8,Aperiodic_Exponent,0.136732,0.033872
10,F6,Aperiodic_Exponent,0.185818,0.003792
10,AF8,Aperiodic_Exponent,0.054930,0.395913
10,F2,Aperiodic_Exponent,0.113973,0.077413
11,Fp1,Aperiodic_Exponent,0.061786,0.292674
11,Fz,Aperiodic_Exponent,0.000291,0.996054
11,F3,Aperiodic_Exponent,0.106437,0.069346
11,F7,Aperiodic_Exponent,0.081780,0.163378
11,FC5,Aperiodic_Exponent,0.031679,0.589790
11,FC1,Aperiodic_Exponent,0.044839,0.445281
11,C3,Aperiodic_Exponent,0.038516,0.512091
11,T7,Aperiodic_Exponent,-0.046375,0.429828
11,CP5,Aperiodic_Exponent,-0.016692,0.776383
11,CP1,Aperiodic_Exponent,0.016021,0.785153
11,Pz,Aperiodic_Exponent,0.073045,0.213317
11,P3,Aperiodic_Exponent,0.053514,0.362199
11,P7,Aperiodic_Exponent,0.008793,0.881073
11,O1,Aperiodic_Exponent,-0.002206,0.970055
11,Oz,Aperiodic_Exponent,0.036261,0.537119
11,O2,Aperiodic_Exponent,0.024209,0.680364
11,P4,Aperiodic_Exponent,0.019825,0.735850
11,P8,Aperiodic_Exponent,0.047749,0.416280
11,CP6,Aperiodic_Exponent,0.024073,0.682062
11,CP2,Aperiodic_Exponent,-0.052090,0.375131
11,Cz,Aperiodic_Exponent,-0.052473,0.371624
11,C4,Aperiodic_Exponent,0.057152,0.330440
11,T8,Aperiodic_Exponent,0.036211,0.537679
11,FC6,Aperiodic_Exponent,-0.001580,0.978555
11,FC2,Aperiodic_Exponent,-0.035097,0.550279
11,F4,Aperiodic_Exponent,-0.006789,0.908032
11,F8,Aperiodic_Exponent,-0.005810,0.921255
11,Fp2,Aperiodic_Exponent,0.060176,0.305452
11,AF7,Aperiodic_Exponent,0.089528,0.126921
11,AFz,Aperiodic_Exponent,0.057181,0.330201
11,F1,Aperiodic_Exponent,0.114316,0.051003
11,F5,Aperiodic_Exponent,0.000037,0.999492
11,FT7,Aperiodic_Exponent,0.033181,0.572261
11,FC3,Aperiodic_Exponent,0.029328,0.617696
11,C1,Aperiodic_Exponent,0.085601,0.144522
11,C5,Aperiodic_Exponent,-0.012183,0.835773
11,TP7,Aperiodic_Exponent,-0.025463,0.664788
11,P1,Aperiodic_Exponent,0.071472,0.223364
11,P5,Aperiodic_Exponent,0.013053,0.824228
11,PO7,Aperiodic_Exponent,0.005210,0.929361
11,PO3,Aperiodic_Exponent,0.019590,0.738876
11,POz,Aperiodic_Exponent,0.011624,0.843219
11,PO4,Aperiodic_Exponent,0.038459,0.512713
11,PO8,Aperiodic_Exponent,-0.030930,0.598618
11,P6,Aperiodic_Exponent,0.043372,0.460322
11,P2,Aperiodic_Exponent,-0.005821,0.921105
11,CPz,Aperiodic_Exponent,-0.015455,0.792574
11,TP8,Aperiodic_Exponent,-0.009283,0.874497
11,C6,Aperiodic_Exponent,0.082962,0.157357
11,C2,Aperiodic_Exponent,-0.113584,0.052516
11,FC4,Aperiodic_Exponent,0.011047,0.850901
11,FT8,Aperiodic_Exponent,0.025099,0.669295
11,F6,Aperiodic_Exponent,0.067607,0.249474
11,AF8,Aperiodic_Exponent,0.074867,0.202089
11,F2,Aperiodic_Exponent,-0.024238,0.679999
12,Fp1,Aperiodic_Exponent,-0.118729,0.110408
12,Fz,Aperiodic_Exponent,-0.239554,0.001126
12,F3,Aperiodic_Exponent,-0.103651,0.163789
12,F7,Aperiodic_Exponent,0.037652,0.613818
12,FC5,Aperiodic_Exponent,0.087173,0.241940
12,FC1,Aperiodic_Exponent,-0.071882,0.334892
12,C3,Aperiodic_Exponent,0.026334,0.724180
12,T7,Aperiodic_Exponent,-0.030051,0.687162
12,CP5,Aperiodic_Exponent,-0.054266,0.466873
12,CP1,Aperiodic_Exponent,-0.117504,0.114160
12,Pz,Aperiodic_Exponent,0.102033,0.170499
12,P3,Aperiodic_Exponent,-0.000913,0.990240
12,P7,Aperiodic_Exponent,-0.137497,0.064176
12,O1,Aperiodic_Exponent,-0.213323,0.003835
12,Oz,Aperiodic_Exponent,-0.170069,0.021716
12,O2,Aperiodic_Exponent,-0.080548,0.279732
12,P4,Aperiodic_Exponent,-0.039910,0.592704
12,P8,Aperiodic_Exponent,-0.079870,0.283811
12,CP6,Aperiodic_Exponent,-0.150073,0.043165
12,CP2,Aperiodic_Exponent,0.067708,0.363782
12,Cz,Aperiodic_Exponent,-0.131427,0.076975
12,C4,Aperiodic_Exponent,-0.008676,0.907459
12,T8,Aperiodic_Exponent,-0.054509,0.464873
12,FC6,Aperiodic_Exponent,-0.030465,0.683083
12,FC2,Aperiodic_Exponent,-0.157134,0.034139
12,F4,Aperiodic_Exponent,-0.236720,0.001294
12,F8,Aperiodic_Exponent,-0.197977,0.007384
12,Fp2,Aperiodic_Exponent,-0.314003,0.000016
12,AF7,Aperiodic_Exponent,-0.127157,0.087160
12,AFz,Aperiodic_Exponent,-0.259566,0.000402
12,F1,Aperiodic_Exponent,-0.162813,0.028091
12,F5,Aperiodic_Exponent,-0.041767,0.575597
12,FT7,Aperiodic_Exponent,-0.085196,0.252821
12,FC3,Aperiodic_Exponent,0.091995,0.216776
12,C1,Aperiodic_Exponent,-0.033480,0.653658
12,C5,Aperiodic_Exponent,0.017638,0.813173
12,TP7,Aperiodic_Exponent,-0.114295,0.124455
12,P1,Aperiodic_Exponent,0.032740,0.660838
12,P5,Aperiodic_Exponent,-0.126153,0.089706
12,PO7,Aperiodic_Exponent,-0.177004,0.016832
12,PO3,Aperiodic_Exponent,-0.103948,0.162577
12,POz,Aperiodic_Exponent,-0.072456,0.331036
12,PO4,Aperiodic_Exponent,-0.083206,0.264117
12,PO8,Aperiodic_Exponent,-0.087463,0.240371
12,P6,Aperiodic_Exponent,-0.130659,0.078732
12,P2,Aperiodic_Exponent,0.129873,0.080565
12,CPz,Aperiodic_Exponent,0.071979,0.334236
12,TP8,Aperiodic_Exponent,-0.101771,0.171608
12,C6,Aperiodic_Exponent,-0.043912,0.556129
12,C2,Aperiodic_Exponent,-0.107080,0.150215
12,FC4,Aperiodic_Exponent,-0.089195,0.231151
12,FT8,Aperiodic_Exponent,-0.077735,0.296924
12,F6,Aperiodic_Exponent,-0.259841,0.000397
12,AF8,Aperiodic_Exponent,-0.282876,0.000109
12,F2,Aperiodic_Exponent,-0.290801,0.000068
13,Fp1,Aperiodic_Exponent,-0.037355,0.527063
13,Fz,Aperiodic_Exponent,0.030679,0.603480
13,F3,Aperiodic_Exponent,0.056119,0.341790
13,F7,Aperiodic_Exponent,0.026678,0.651525
13,FC5,Aperiodic_Exponent,0.024884,0.673560
13,FC1,Aperiodic_Exponent,0.032712,0.579686
13,C3,Aperiodic_Exponent,0.003531,0.952336
13,T7,Aperiodic_Exponent,0.111850,0.057542
13,CP5,Aperiodic_Exponent,0.154534,0.008500
13,CP1,Aperiodic_Exponent,-0.040031,0.497864
13,Pz,Aperiodic_Exponent,0.112979,0.055052
13,P3,Aperiodic_Exponent,0.115372,0.050068
13,P7,Aperiodic_Exponent,0.072074,0.221880
13,O1,Aperiodic_Exponent,0.055626,0.346050
13,Oz,Aperiodic_Exponent,0.044412,0.451991
13,O2,Aperiodic_Exponent,0.084254,0.153103
13,P4,Aperiodic_Exponent,0.100830,0.087074
13,P8,Aperiodic_Exponent,0.124427,0.034488
13,CP6,Aperiodic_Exponent,-0.025693,0.663588
13,CP2,Aperiodic_Exponent,-0.018124,0.759000
13,Cz,Aperiodic_Exponent,0.059279,0.315252
13,C4,Aperiodic_Exponent,-0.078397,0.183841
13,T8,Aperiodic_Exponent,0.043146,0.465001
13,FC6,Aperiodic_Exponent,0.074431,0.207093
13,FC2,Aperiodic_Exponent,-0.054530,0.355655
13,F4,Aperiodic_Exponent,0.038308,0.516565
13,F8,Aperiodic_Exponent,0.050321,0.394057
13,Fp2,Aperiodic_Exponent,0.022903,0.698229
13,AF7,Aperiodic_Exponent,0.052064,0.377862
13,AFz,Aperiodic_Exponent,0.048002,0.416241
13,F1,Aperiodic_Exponent,0.068215,0.247692
13,F5,Aperiodic_Exponent,0.026948,0.648236
13,FT7,Aperiodic_Exponent,-0.042732,0.469297
13,FC3,Aperiodic_Exponent,-0.037316,0.527495
13,C1,Aperiodic_Exponent,0.015862,0.788319
13,C5,Aperiodic_Exponent,0.054965,0.351825
13,TP7,Aperiodic_Exponent,0.171368,0.003475
13,P1,Aperiodic_Exponent,0.124459,0.034442
13,P5,Aperiodic_Exponent,0.148426,0.011526
13,PO7,Aperiodic_Exponent,0.230919,0.000074
13,PO3,Aperiodic_Exponent,-0.018093,0.759392
13,POz,Aperiodic_Exponent,0.085387,0.147637
13,PO4,Aperiodic_Exponent,0.133117,0.023620
13,PO8,Aperiodic_Exponent,0.157890,0.007158
13,P6,Aperiodic_Exponent,0.135967,0.020769
13,P2,Aperiodic_Exponent,0.140466,0.016874
13,CPz,Aperiodic_Exponent,0.005961,0.919635
13,TP8,Aperiodic_Exponent,0.165824,0.004708
13,C6,Aperiodic_Exponent,0.027827,0.637573
13,C2,Aperiodic_Exponent,-0.048470,0.411706
13,FC4,Aperiodic_Exponent,0.040691,0.490801
13,FT8,Aperiodic_Exponent,0.037724,0.522979
13,F6,Aperiodic_Exponent,0.087592,0.137419
13,AF8,Aperiodic_Exponent,0.047526,0.420884
13,F2,Aperiodic_Exponent,-0.051795,0.380330
14,Fp1,Aperiodic_Exponent,0.004440,0.939777
14,Fz,Aperiodic_Exponent,0.007591,0.897230
14,F3,Aperiodic_Exponent,0.005717,0.922515
14,F7,Aperiodic_Exponent,0.110429,0.059472
14,FC5,Aperiodic_Exponent,0.085422,0.145369
14,FC1,Aperiodic_Exponent,-0.043932,0.454550
14,C3,Aperiodic_Exponent,-0.124680,0.033196
14,T7,Aperiodic_Exponent,0.241239,0.000031
14,CP5,Aperiodic_Exponent,0.006838,0.907381
14,CP1,Aperiodic_Exponent,0.064503,0.271924
14,Pz,Aperiodic_Exponent,0.018712,0.750170
14,P3,Aperiodic_Exponent,-0.000033,0.999548
14,P7,Aperiodic_Exponent,0.279832,0.000001
14,O1,Aperiodic_Exponent,0.092242,0.115759
14,Oz,Aperiodic_Exponent,0.052060,0.375408
14,O2,Aperiodic_Exponent,-0.036800,0.531085
14,P4,Aperiodic_Exponent,-0.003544,0.951915
14,P8,Aperiodic_Exponent,0.129126,0.027364
14,CP6,Aperiodic_Exponent,-0.037042,0.528384
14,CP2,Aperiodic_Exponent,0.024528,0.676382
14,Cz,Aperiodic_Exponent,-0.053406,0.363169
14,C4,Aperiodic_Exponent,-0.022277,0.704624
14,T8,Aperiodic_Exponent,0.047941,0.414399
14,FC6,Aperiodic_Exponent,-0.074939,0.201651
14,FC2,Aperiodic_Exponent,-0.001918,0.973965
14,F4,Aperiodic_Exponent,0.001976,0.973182
14,F8,Aperiodic_Exponent,-0.009750,0.868241
14,Fp2,Aperiodic_Exponent,-0.052270,0.373483
14,AF7,Aperiodic_Exponent,-0.025513,0.664167
14,AFz,Aperiodic_Exponent,-0.113392,0.052919
14,F1,Aperiodic_Exponent,-0.061536,0.294630
14,F5,Aperiodic_Exponent,0.080816,0.168413
14,FT7,Aperiodic_Exponent,0.133494,0.022514
14,FC3,Aperiodic_Exponent,-0.052477,0.371587
14,C1,Aperiodic_Exponent,-0.058374,0.320192
14,C5,Aperiodic_Exponent,0.081804,0.163257
14,TP7,Aperiodic_Exponent,0.216087,0.000199
14,P1,Aperiodic_Exponent,-0.041772,0.477056
14,P5,Aperiodic_Exponent,0.119670,0.041003
14,PO7,Aperiodic_Exponent,0.037852,0.519399
14,PO3,Aperiodic_Exponent,0.025875,0.659698
14,POz,Aperiodic_Exponent,0.027530,0.639426
14,PO4,Aperiodic_Exponent,-0.059366,0.312026
14,PO8,Aperiodic_Exponent,-0.064352,0.273052
14,P6,Aperiodic_Exponent,-0.040515,0.490428
14,P2,Aperiodic_Exponent,0.067842,0.247827
14,CPz,Aperiodic_Exponent,-0.062085,0.290336
14,TP8,Aperiodic_Exponent,0.119107,0.041970
14,C6,Aperiodic_Exponent,-0.033620,0.567193
14,C2,Aperiodic_Exponent,-0.014887,0.800032
14,FC4,Aperiodic_Exponent,-0.006621,0.910303
14,FT8,Aperiodic_Exponent,-0.013327,0.820611
14,F6,Aperiodic_Exponent,-0.001116,0.984846
14,AF8,Aperiodic_Exponent,0.041566,0.479233
14,F2,Aperiodic_Exponent,0.073934,0.207783
15,Fp1,Aperiodic_Exponent,-0.056785,0.331072
15,Fz,Aperiodic_Exponent,0.102081,0.080045
15,F3,Aperiodic_Exponent,0.043043,0.461436
15,F7,Aperiodic_Exponent,0.053931,0.355989
15,FC5,Aperiodic_Exponent,0.058884,0.313481
15,FC1,Aperiodic_Exponent,0.010433,0.858376
15,C3,Aperiodic_Exponent,-0.009213,0.874796
15,T7,Aperiodic_Exponent,0.126546,0.029780
15,CP5,Aperiodic_Exponent,0.189934,0.001044
15,CP1,Aperiodic_Exponent,-0.025467,0.663111
15,Pz,Aperiodic_Exponent,-0.113370,0.051751
15,P3,Aperiodic_Exponent,0.027600,0.636836
15,P7,Aperiodic_Exponent,0.040076,0.492917
15,O1,Aperiodic_Exponent,-0.107278,0.065762
15,Oz,Aperiodic_Exponent,-0.042890,0.463029
15,O2,Aperiodic_Exponent,-0.066189,0.257106
15,P4,Aperiodic_Exponent,-0.027632,0.636442
15,P8,Aperiodic_Exponent,-0.027451,0.638660
15,CP6,Aperiodic_Exponent,0.026865,0.645848
15,CP2,Aperiodic_Exponent,-0.101488,0.081821
15,Cz,Aperiodic_Exponent,-0.084247,0.148904
15,C4,Aperiodic_Exponent,-0.087448,0.134011
15,T8,Aperiodic_Exponent,-0.009885,0.865748
15,FC6,Aperiodic_Exponent,-0.082633,0.156874
15,FC2,Aperiodic_Exponent,0.060082,0.303717
15,F4,Aperiodic_Exponent,0.013881,0.812341
15,F8,Aperiodic_Exponent,-0.048194,0.409528
15,Fp2,Aperiodic_Exponent,0.029414,0.614845
15,AF7,Aperiodic_Exponent,0.017453,0.765306
15,AFz,Aperiodic_Exponent,0.051392,0.379115
15,F1,Aperiodic_Exponent,-0.020878,0.721015
15,F5,Aperiodic_Exponent,0.074525,0.201830
15,FT7,Aperiodic_Exponent,0.107430,0.065377
15,FC3,Aperiodic_Exponent,0.015495,0.790988
15,C1,Aperiodic_Exponent,0.023316,0.690024
15,C5,Aperiodic_Exponent,0.119558,0.040158
15,TP7,Aperiodic_Exponent,0.088730,0.128383
15,P1,Aperiodic_Exponent,-0.050842,0.384245
15,P5,Aperiodic_Exponent,-0.006251,0.914863
15,PO7,Aperiodic_Exponent,-0.111217,0.056389
15,PO3,Aperiodic_Exponent,-0.031902,0.585236
15,POz,Aperiodic_Exponent,-0.070881,0.224834
15,PO4,Aperiodic_Exponent,-0.062471,0.284859
15,PO8,Aperiodic_Exponent,-0.071642,0.219884
15,P6,Aperiodic_Exponent,-0.083455,0.152778
15,P2,Aperiodic_Exponent,-0.096419,0.098358
15,CPz,Aperiodic_Exponent,-0.074913,0.199485
15,TP8,Aperiodic_Exponent,0.004037,0.944960
15,C6,Aperiodic_Exponent,-0.050385,0.388543
15,C2,Aperiodic_Exponent,0.003244,0.955759
15,FC4,Aperiodic_Exponent,-0.089456,0.125272
15,FT8,Aperiodic_Exponent,-0.138169,0.017575
15,F6,Aperiodic_Exponent,-0.027705,0.635555
15,AF8,Aperiodic_Exponent,0.037167,0.524864
15,F2,Aperiodic_Exponent,0.068841,0.238492
16,Fp1,Aperiodic_Exponent,0.157901,0.007359
16,Fz,Aperiodic_Exponent,0.100506,0.089214
16,F3,Aperiodic_Exponent,0.151411,0.010208
16,F7,Aperiodic_Exponent,0.135546,0.021626
16,FC5,Aperiodic_Exponent,0.128188,0.029922
16,FC1,Aperiodic_Exponent,0.044242,0.455301
16,C3,Aperiodic_Exponent,0.028051,0.636048
16,T7,Aperiodic_Exponent,0.141523,0.016432
16,CP5,Aperiodic_Exponent,0.009709,0.869910
16,CP1,Aperiodic_Exponent,0.105521,0.074289
16,Pz,Aperiodic_Exponent,0.061373,0.300124
16,P3,Aperiodic_Exponent,0.015905,0.788471
16,P7,Aperiodic_Exponent,0.106194,0.072453
16,O1,Aperiodic_Exponent,0.066611,0.260678
16,Oz,Aperiodic_Exponent,0.043059,0.467458
16,O2,Aperiodic_Exponent,0.017178,0.771993
16,P4,Aperiodic_Exponent,0.135507,0.021664
16,P8,Aperiodic_Exponent,0.096580,0.102500
16,CP6,Aperiodic_Exponent,0.105768,0.073612
16,CP2,Aperiodic_Exponent,0.101397,0.086400
16,Cz,Aperiodic_Exponent,0.091770,0.120862
16,C4,Aperiodic_Exponent,0.106147,0.072577
16,T8,Aperiodic_Exponent,0.058552,0.322934
16,FC6,Aperiodic_Exponent,0.068767,0.245527
16,FC2,Aperiodic_Exponent,0.062734,0.289517
16,F4,Aperiodic_Exponent,0.129262,0.028563
16,F8,Aperiodic_Exponent,0.069520,0.240387
16,Fp2,Aperiodic_Exponent,0.132451,0.024835
16,AF7,Aperiodic_Exponent,0.162962,0.005654
16,AFz,Aperiodic_Exponent,0.109715,0.063426
16,F1,Aperiodic_Exponent,0.067272,0.255971
16,F5,Aperiodic_Exponent,0.143739,0.014804
16,FT7,Aperiodic_Exponent,0.134738,0.022427
16,FC3,Aperiodic_Exponent,0.093991,0.112087
16,C1,Aperiodic_Exponent,0.049382,0.404596
16,C5,Aperiodic_Exponent,0.105470,0.074431
16,TP7,Aperiodic_Exponent,0.077818,0.188656
16,P1,Aperiodic_Exponent,0.017236,0.771248
16,P5,Aperiodic_Exponent,0.038807,0.512586
16,PO7,Aperiodic_Exponent,0.037763,0.524008
16,PO3,Aperiodic_Exponent,0.076004,0.199205
16,POz,Aperiodic_Exponent,0.112296,0.057417
16,PO4,Aperiodic_Exponent,0.016801,0.776870
16,PO8,Aperiodic_Exponent,0.114358,0.052961
16,P6,Aperiodic_Exponent,0.150348,0.010758
16,P2,Aperiodic_Exponent,0.171797,0.003506
16,CPz,Aperiodic_Exponent,0.065723,0.267103
16,TP8,Aperiodic_Exponent,0.063512,0.283566
16,C6,Aperiodic_Exponent,0.117783,0.046196
16,C2,Aperiodic_Exponent,0.084460,0.153539
16,FC4,Aperiodic_Exponent,0.105644,0.073952
16,FT8,Aperiodic_Exponent,-0.008628,0.884293
16,F6,Aperiodic_Exponent,0.139597,0.017971
16,AF8,Aperiodic_Exponent,0.191824,0.001091
16,F2,Aperiodic_Exponent,0.103201,0.080921
17,Fp1,Aperiodic_Exponent,-0.070096,0.289793
17,Fz,Aperiodic_Exponent,-0.079002,0.232691
17,F3,Aperiodic_Exponent,-0.322376,0.000001
17,F7,Aperiodic_Exponent,-0.206130,0.001673
17,FC5,Aperiodic_Exponent,-0.138292,0.036086
17,FC1,Aperiodic_Exponent,0.003565,0.957121
17,C3,Aperiodic_Exponent,-0.047096,0.477244
17,T7,Aperiodic_Exponent,-0.157626,0.016735
17,CP5,Aperiodic_Exponent,-0.256656,0.000082
17,CP1,Aperiodic_Exponent,-0.122284,0.064116
17,Pz,Aperiodic_Exponent,-0.055354,0.403405
17,P3,Aperiodic_Exponent,-0.160979,0.014524
17,P7,Aperiodic_Exponent,0.095383,0.149315
17,O1,Aperiodic_Exponent,0.252768,0.000106
17,Oz,Aperiodic_Exponent,0.208736,0.001455
17,O2,Aperiodic_Exponent,0.007012,0.915770
17,P4,Aperiodic_Exponent,-0.058342,0.378463
17,P8,Aperiodic_Exponent,-0.021993,0.740063
17,CP6,Aperiodic_Exponent,0.016439,0.804154
17,CP2,Aperiodic_Exponent,-0.056854,0.390765
17,Cz,Aperiodic_Exponent,0.076312,0.249032
17,C4,Aperiodic_Exponent,0.035724,0.589891
17,T8,Aperiodic_Exponent,-0.142326,0.030949
17,FC6,Aperiodic_Exponent,-0.070618,0.286211
17,FC2,Aperiodic_Exponent,-0.075951,0.251282
17,F4,Aperiodic_Exponent,-0.114944,0.081949
17,F8,Aperiodic_Exponent,-0.091873,0.164932
17,Fp2,Aperiodic_Exponent,-0.246653,0.000158
17,AF7,Aperiodic_Exponent,-0.145143,0.027745
17,AFz,Aperiodic_Exponent,-0.226873,0.000526
17,F1,Aperiodic_Exponent,-0.217709,0.000888
17,F5,Aperiodic_Exponent,-0.306673,0.000002
17,FT7,Aperiodic_Exponent,-0.138123,0.036316
17,FC3,Aperiodic_Exponent,-0.139738,0.034168
17,C1,Aperiodic_Exponent,-0.019696,0.766383
17,C5,Aperiodic_Exponent,-0.176067,0.007438
17,TP7,Aperiodic_Exponent,-0.103941,0.115945
17,P1,Aperiodic_Exponent,-0.141146,0.032383
17,P5,Aperiodic_Exponent,0.056749,0.391645
17,PO7,Aperiodic_Exponent,0.165183,0.012117
17,PO3,Aperiodic_Exponent,0.048132,0.467594
17,POz,Aperiodic_Exponent,-0.052641,0.426880
17,PO4,Aperiodic_Exponent,-0.020578,0.756249
17,PO8,Aperiodic_Exponent,0.251683,0.000114
17,P6,Aperiodic_Exponent,0.338471,0.000000
17,P2,Aperiodic_Exponent,0.033603,0.612171
17,CPz,Aperiodic_Exponent,-0.039466,0.551507
17,TP8,Aperiodic_Exponent,0.021568,0.744919
17,C6,Aperiodic_Exponent,-0.111477,0.091665
17,C2,Aperiodic_Exponent,-0.031660,0.632897
17,FC4,Aperiodic_Exponent,-0.123364,0.061783
17,FT8,Aperiodic_Exponent,0.005900,0.929094
17,F6,Aperiodic_Exponent,-0.099426,0.132740
17,AF8,Aperiodic_Exponent,-0.132791,0.044239
17,F2,Aperiodic_Exponent,-0.147201,0.025586
18,Fp1,Aperiodic_Exponent,-0.128432,0.030480
18,Fz,Aperiodic_Exponent,-0.127513,0.031699
18,F3,Aperiodic_Exponent,-0.154879,0.008940
18,F7,Aperiodic_Exponent,-0.130669,0.027678
18,FC5,Aperiodic_Exponent,-0.031395,0.598282
18,FC1,Aperiodic_Exponent,-0.138222,0.019791
18,C3,Aperiodic_Exponent,-0.003886,0.948011
18,T7,Aperiodic_Exponent,0.040008,0.501887
18,CP5,Aperiodic_Exponent,0.004217,0.943598
18,CP1,Aperiodic_Exponent,-0.048472,0.415790
18,Pz,Aperiodic_Exponent,-0.067196,0.259027
18,P3,Aperiodic_Exponent,-0.021407,0.719439
18,P7,Aperiodic_Exponent,0.038772,0.515205
18,O1,Aperiodic_Exponent,0.009597,0.872079
18,Oz,Aperiodic_Exponent,0.031234,0.600154
18,O2,Aperiodic_Exponent,0.053976,0.364797
18,P4,Aperiodic_Exponent,0.003555,0.952439
18,P8,Aperiodic_Exponent,-0.043411,0.466186
18,CP6,Aperiodic_Exponent,-0.033233,0.577024
18,CP2,Aperiodic_Exponent,-0.093666,0.115260
18,Cz,Aperiodic_Exponent,-0.031620,0.595658
18,C4,Aperiodic_Exponent,-0.080821,0.174392
18,T8,Aperiodic_Exponent,-0.077724,0.191544
18,FC6,Aperiodic_Exponent,-0.112997,0.057178
18,FC2,Aperiodic_Exponent,-0.067625,0.255997
18,F4,Aperiodic_Exponent,-0.158821,0.007324
18,F8,Aperiodic_Exponent,-0.142422,0.016314
18,Fp2,Aperiodic_Exponent,-0.097202,0.102105
18,AF7,Aperiodic_Exponent,-0.148252,0.012377
18,AFz,Aperiodic_Exponent,-0.097342,0.101613
18,F1,Aperiodic_Exponent,-0.152725,0.009950
18,F5,Aperiodic_Exponent,-0.084507,0.155492
18,FT7,Aperiodic_Exponent,-0.062572,0.293321
18,FC3,Aperiodic_Exponent,-0.107013,0.071761
18,C1,Aperiodic_Exponent,-0.046092,0.439087
18,C5,Aperiodic_Exponent,0.052862,0.374787
18,TP7,Aperiodic_Exponent,0.013316,0.823199
18,P1,Aperiodic_Exponent,-0.102167,0.085678
18,P5,Aperiodic_Exponent,0.043940,0.460771
18,PO7,Aperiodic_Exponent,0.035552,0.550716
18,PO3,Aperiodic_Exponent,-0.017022,0.775175
18,POz,Aperiodic_Exponent,-0.056543,0.342395
18,PO4,Aperiodic_Exponent,0.017318,0.771373
18,PO8,Aperiodic_Exponent,0.076279,0.199956
18,P6,Aperiodic_Exponent,-0.014139,0.812478
18,P2,Aperiodic_Exponent,-0.038141,0.522070
18,CPz,Aperiodic_Exponent,-0.086667,0.145162
18,TP8,Aperiodic_Exponent,-0.014131,0.812580
18,C6,Aperiodic_Exponent,0.041391,0.487213
18,C2,Aperiodic_Exponent,-0.038500,0.518151
18,FC4,Aperiodic_Exponent,-0.149578,0.011608
18,FT8,Aperiodic_Exponent,-0.119782,0.043699
18,F6,Aperiodic_Exponent,-0.097957,0.099459
18,AF8,Aperiodic_Exponent,-0.119413,0.044356
18,F2,Aperiodic_Exponent,-0.060416,0.310303
19,Fp1,Aperiodic_Exponent,-0.156874,0.007135
19,Fz,Aperiodic_Exponent,-0.132866,0.022926
19,F3,Aperiodic_Exponent,-0.058927,0.314790
19,F7,Aperiodic_Exponent,-0.053436,0.362078
19,FC5,Aperiodic_Exponent,-0.009400,0.872710
19,FC1,Aperiodic_Exponent,-0.186741,0.001322
